ipa,syl,son,cons,cont,delrel,lat,nas,strid,voi,sg,cg,ant,cor,distr,lab,hi,lo,back,round,velaric,long,tense,approx,dors
fᵈ,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ɸᵍ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
fᵍ,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ᵈ̵ɸ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ᵈ̵f,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
f͉,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ɸ͉,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ɸ̪,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
f̪,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ᵇ̵ɸ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ᵇ̵f,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ʰ̵ɸ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ʰ̵f,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
β̝,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
v̝,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
β̞,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
v̞,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
β̟,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
v̟,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
β̠,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
v̠,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ˈv,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ˈβ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
βᵊ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
vᵗ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
βᵗ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
ˌv,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ˌβ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
vᶻ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
βᶻ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
β̾,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
v̾,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
vᵊ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
β̚,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
v̚,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
βᵈ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
vᵈ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
v,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
β,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
βᵍ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
vᵍ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ᵈ̵β,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
ᵈ̵v,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
β͉,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
v͉,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
β̪,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
v̪,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ᵇ̵v,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ᵇ̵β,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
ʰ̵v,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,0,0,0,0,0,0,0,-
ʰ̵β,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,0,0,0,0,0,0,+,-
θ̼,-,-,+,+,-,0,0,-,-,0,0,+,+,+,+,0,0,0,0,0,0,0,0,-
ʃˤ,-,-,+,+,-,0,0,+,-,0,0,-,-,+,-,0,+,+,0,0,0,0,0,+
ʒˤ,-,-,+,+,-,0,0,+,+,0,0,-,-,+,-,0,+,+,0,0,0,0,0,+
ʂˤ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,0,+,+,0,0,0,0,0,-
ʐˤ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,0,+,+,0,0,0,0,0,-
sˤ,-,-,+,+,-,0,0,+,-,0,0,+,+,-,-,0,+,+,0,0,0,0,0,-
zˤ,-,-,+,+,-,0,0,+,+,0,0,+,+,-,-,0,+,+,0,0,0,0,0,-
θˤ,-,-,+,+,-,0,0,-,-,0,0,+,+,+,-,0,+,+,0,0,0,0,0,-
ɸˤ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,0,+,+,0,0,0,0,0,-
fˤ,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,0,+,+,0,0,0,0,0,-
βˤ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,0,+,+,0,0,0,0,+,-
vˤ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,0,+,+,0,0,0,0,0,-
χ̝,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χ̞,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χ̟,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χ̠,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χᵊ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ˈχ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χᵗ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ˌχ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χ̾,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χᶻ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χ̚,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χᵈ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʰ̵χ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χᵍ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χ͉,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ᵈ̵χ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χ̪,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ᵇ̵χ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁ̝,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁ̞,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁ̟,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁ̠,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ˈʁ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁᵗ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ˌʁ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁᶻ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁ̾,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁᵊ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁ̚,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁᵈ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁᵍ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ᵈ̵ʁ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁ͉,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʁ̪,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ᵇ̵ʁ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
ʰ̵ʁ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,-,+,0,0,0,0,0,+
χˤ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħ̝,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħ̞,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħ̟,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħ̠,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħᵊ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ˈħ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħᵗ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ˌħ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħᶻ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħ̾,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħ̚,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħᵈ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħᵍ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʰ̵ħ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħ͉,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ᵈ̵ħ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ħ̪,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ᵇ̵ħ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕ̝,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕ̞,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕ̟,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕ̠,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ˈʕ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕᵗ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ˌʕ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕᶻ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕ̾,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕᵊ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕ̚,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕᵈ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕᵍ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʁˤ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ᵈ̵ʕ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕ͉,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʕ̪,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ᵇ̵ʕ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʰ̵ʕ,-,-,+,+,-,0,0,0,+,0,0,0,-,0,-,-,+,+,0,0,0,0,0,+
ʃʳ,-,-,+,+,-,0,0,+,-,0,0,-,-,+,-,+,0,0,+,0,0,0,0,+
ʃʴ,-,-,+,+,-,0,0,+,-,0,0,-,-,+,-,+,0,0,+,0,0,0,0,+
ʒʳ,-,-,+,+,-,0,0,+,+,0,0,-,-,+,-,+,0,0,+,0,0,0,0,+
ʒʴ,-,-,+,+,-,0,0,+,+,0,0,-,-,+,-,+,0,0,+,0,0,0,0,+
ʃʲ,-,-,+,+,-,0,0,+,-,0,0,-,-,+,-,+,0,-,0,0,0,0,0,+
ʒʲ,-,-,+,+,-,0,0,+,+,0,0,-,-,+,-,+,0,-,0,0,0,0,0,+
ʃᶣ,-,-,+,+,-,0,0,+,-,0,0,-,-,+,-,+,0,-,+,0,0,0,0,+
ʒᶣ,-,-,+,+,-,0,0,+,+,0,0,-,-,+,-,+,0,-,+,0,0,0,0,+
ʃˠ,-,-,+,+,-,0,0,+,-,0,0,-,-,+,-,+,0,+,0,0,0,0,0,+
ʒˠ,-,-,+,+,-,0,0,+,+,0,0,-,-,+,-,+,0,+,0,0,0,0,0,+
ʃʷ,-,-,+,+,-,0,0,+,-,0,0,-,-,+,-,+,0,+,+,0,0,0,0,+
ʃʷˠ,-,-,+,+,-,0,0,+,-,0,0,-,-,+,-,+,0,+,+,0,0,0,0,+
ʃʲʷ,-,-,+,+,-,0,0,+,-,0,0,-,-,+,-,+,0,+,+,0,0,0,0,+
ʒʷˠ,-,-,+,+,-,0,0,+,+,0,0,-,-,+,-,+,0,+,+,0,0,0,0,+
ʒʷ,-,-,+,+,-,0,0,+,+,0,0,-,-,+,-,+,0,+,+,0,0,0,0,+
ʒʲʷ,-,-,+,+,-,0,0,+,+,0,0,-,-,+,-,+,0,+,+,0,0,0,0,+
sʳ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,+,0,0,+,0,0,0,0,-
ʂʳ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,+,0,0,+,0,0,0,0,-
sʴ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,+,0,0,+,0,0,0,0,-
ʂʴ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,+,0,0,+,0,0,0,0,-
zʳ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,+,0,0,+,0,0,0,0,-
ʐʳ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,+,0,0,+,0,0,0,0,-
zʴ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,+,0,0,+,0,0,0,0,-
ʐʴ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,+,0,0,+,0,0,0,0,-
ʂʲ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,+,0,-,0,0,0,0,0,-
ʐʲ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,+,0,-,0,0,0,0,0,-
ʂᶣ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,+,0,-,+,0,0,0,0,-
ʐᶣ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,+,0,-,+,0,0,0,0,-
ʂˠ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,+,0,+,0,0,0,0,0,-
ʐˠ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,+,0,+,0,0,0,0,0,-
ʂʷ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,+,0,+,+,0,0,0,0,-
ʂʷˠ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,+,0,+,+,0,0,0,0,-
ʂʲʷ,-,-,+,+,-,0,0,+,-,0,0,-,+,-,-,+,0,+,+,0,0,0,0,-
ʐʷˠ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,+,0,+,+,0,0,0,0,-
ʐʷ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,+,0,+,+,0,0,0,0,-
ʐʲʷ,-,-,+,+,-,0,0,+,+,0,0,-,+,-,-,+,0,+,+,0,0,0,0,-
θʳ,-,-,+,+,-,0,0,-,-,0,0,-,+,+,-,+,0,0,+,0,0,0,0,-
θʴ,-,-,+,+,-,0,0,-,-,0,0,-,+,+,-,+,0,0,+,0,0,0,0,-
sʲ,-,-,+,+,-,0,0,+,-,0,0,+,+,-,-,+,0,-,0,0,0,0,0,-
zʲ,-,-,+,+,-,0,0,+,+,0,0,+,+,-,-,+,0,-,0,0,0,0,0,-
sᶣ,-,-,+,+,-,0,0,+,-,0,0,+,+,-,-,+,0,-,+,0,0,0,0,-
zᶣ,-,-,+,+,-,0,0,+,+,0,0,+,+,-,-,+,0,-,+,0,0,0,0,-
sˠ,-,-,+,+,-,0,0,+,-,0,0,+,+,-,-,+,0,+,0,0,0,0,0,-
zˠ,-,-,+,+,-,0,0,+,+,0,0,+,+,-,-,+,0,+,0,0,0,0,0,-
sʷ,-,-,+,+,-,0,0,+,-,0,0,+,+,-,-,+,0,+,+,0,0,0,0,-
sʷˠ,-,-,+,+,-,0,0,+,-,0,0,+,+,-,-,+,0,+,+,0,0,0,0,-
sʲʷ,-,-,+,+,-,0,0,+,-,0,0,+,+,-,-,+,0,+,+,0,0,0,0,-
zʷˠ,-,-,+,+,-,0,0,+,+,0,0,+,+,-,-,+,0,+,+,0,0,0,0,-
zʷ,-,-,+,+,-,0,0,+,+,0,0,+,+,-,-,+,0,+,+,0,0,0,0,-
zʲʷ,-,-,+,+,-,0,0,+,+,0,0,+,+,-,-,+,0,+,+,0,0,0,0,-
θʲ,-,-,+,+,-,0,0,-,-,0,0,+,+,+,-,+,0,-,0,0,0,0,0,-
θᶣ,-,-,+,+,-,0,0,-,-,0,0,+,+,+,-,+,0,-,+,0,0,0,0,-
θˠ,-,-,+,+,-,0,0,-,-,0,0,+,+,+,-,+,0,+,0,0,0,0,0,-
θʷ,-,-,+,+,-,0,0,-,-,0,0,+,+,+,-,+,0,+,+,0,0,0,0,-
θʷˠ,-,-,+,+,-,0,0,-,-,0,0,+,+,+,-,+,0,+,+,0,0,0,0,-
θʲʷ,-,-,+,+,-,0,0,-,-,0,0,+,+,+,-,+,0,+,+,0,0,0,0,-
ɸʲ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,+,0,-,0,0,0,0,0,-
fʲ,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,+,0,-,0,0,0,0,0,-
βʲ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,+,0,-,0,0,0,0,+,-
vʲ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,+,0,-,0,0,0,0,0,-
ɸˠ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,+,0,+,0,0,0,0,0,-
fˠ,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,+,0,+,0,0,0,0,0,-
βˠ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,+,0,+,0,0,0,0,+,-
vˠ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,+,0,+,0,0,0,0,0,-
ɸʷ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,+,0,+,+,0,0,0,0,-
fʷ,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,+,0,+,+,0,0,0,0,-
ɸʷˠ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,+,0,+,+,0,0,0,0,-
fʷˠ,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,+,0,+,+,0,0,0,0,-
ɸʲʷ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,+,+,0,+,+,0,0,0,0,-
fʲʷ,-,-,+,+,-,0,0,+,-,0,0,0,-,0,+,+,0,+,+,0,0,0,0,-
βʷˠ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,+,0,+,+,0,0,0,+,-
vʷˠ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,+,0,+,+,0,0,0,0,-
βʷ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,+,0,+,+,0,0,0,+,-
vʷ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,+,0,+,+,0,0,0,0,-
βʲʷ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,+,+,0,+,+,0,0,0,+,-
vʲʷ,-,-,+,+,-,0,0,+,+,0,0,0,-,0,+,+,0,+,+,0,0,0,0,-
ɸʳ,-,-,+,+,-,0,0,-,-,0,0,-,-,0,+,+,0,0,+,0,0,0,0,-
fʳ,-,-,+,+,-,0,0,+,-,0,0,-,-,0,+,+,0,0,+,0,0,0,0,-
ɸʴ,-,-,+,+,-,0,0,-,-,0,0,-,-,0,+,+,0,0,+,0,0,0,0,-
fʴ,-,-,+,+,-,0,0,+,-,0,0,-,-,0,+,+,0,0,+,0,0,0,0,-
vʳ,-,-,+,+,-,0,0,+,+,0,0,-,-,0,+,+,0,0,+,0,0,0,0,-
βʳ,-,-,+,+,-,0,0,-,+,0,0,-,-,0,+,+,0,0,+,0,0,0,+,-
vʴ,-,-,+,+,-,0,0,+,+,0,0,-,-,0,+,+,0,0,+,0,0,0,0,-
βʴ,-,-,+,+,-,0,0,-,+,0,0,-,-,0,+,+,0,0,+,0,0,0,+,-
ç̝,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ç̞,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ç̟,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ç̠,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
çᵊ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ˈç,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
çᵗ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ˌç,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ç̾,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
çᶻ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ç̚,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ç,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
çᵈ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
çʲ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
xʲ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
χʲ,-,-,+,+,-,0,0,0,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ʰ̵ç,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
çᵍ,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ᵈ̵ç,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ç͉,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ç̪,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ᵇ̵ç,-,-,+,+,-,0,0,-,-,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ʝ̝,-,-,+,+,-,0,0,-,+,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ʝ̞,-,-,+,+,-,0,0,-,+,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ʝ̟,-,-,+,+,-,0,0,-,+,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ʝ̠,-,-,+,+,-,0,0,-,+,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ˈʝ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ʝᵗ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ˌʝ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
ʝᶻ,-,-,+,+,-,0,0,-,+,0,0,0,-,0,-,+,-,-,0,0,0,0,0,+
